id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_country_name,species_guess,scientific_name,common_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
273588161,eb97e02e-e001-4ad7-bfa8-0b36eaf94d91,2025/04/26 09:56,2025-04-26,2025-04-26 01:56:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/273588161,https://inaturalist-open-data.s3.amazonaws.com/photos/492030969/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1580756594,121.6230015156,59,,,,59,,,false,,,,Hualien,Taiwan,Myrmarachnina,Myrmarachnina,,1373446,Salticidae,,
273588195,bb8e1b62-e099-4a3f-88bc-5410c7ed5cb4,2025/04/26 10:20,2025-04-26,2025-04-26 02:20:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/273588195,https://inaturalist-open-data.s3.amazonaws.com/photos/492031710/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1580756594,121.6230015156,59,,,,59,,,false,,,,Hualien,Taiwan,Epeus glorius,Epeus glorius,榮艾普蛛,544576,Salticidae,Epeus,Epeus glorius
275327957,4230802b-21b7-476a-8c60-b11c6bdf02e5,2025/04/27 08:54,2025-04-27,2025-04-27 00:54:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/275327957,https://inaturalist-open-data.s3.amazonaws.com/photos/494762407/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581234761,121.6230205169,78,,,,78,,open,false,,,,Hualien,Taiwan,Hasarius adansoni,Hasarius adansoni,安德遜蠅虎,347886,Salticidae,Hasarius,Hasarius adansoni
275327975,16c0d9c2-790f-46b7-bd63-810361ae2861,2025/04/27 09:12,2025-04-27,2025-04-27 01:12:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/275327975,https://inaturalist-open-data.s3.amazonaws.com/photos/494762933/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581234761,121.6230205169,78,,,,78,,,false,,,,Hualien,Taiwan,Eriovixia excelsa,Eriovixia excelsa,艾瑟毛圓蛛,446667,Araneidae,Eriovixia,Eriovixia excelsa
275327988,ad16f436-8594-463b-9ecb-1d4c331c1402,2025/04/27 09:14,2025-04-27,2025-04-27 01:14:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/275327988,https://inaturalist-open-data.s3.amazonaws.com/photos/494763117/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581234761,121.6230205169,78,,,,78,,,false,,,,Hualien,Taiwan,Eriovixia sakiedaorum,Eriovixia sakiedaorum,崎枝氏毛圓蛛,602971,Araneidae,Eriovixia,Eriovixia sakiedaorum
275327994,f32f8b34-650e-4de2-ae65-d680cde0c2a3,2025/04/27 09:16,2025-04-27,2025-04-27 01:16:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/275327994,https://inaturalist-open-data.s3.amazonaws.com/photos/494763627/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581234761,121.6230205169,78,,,,78,,,false,,,,Hualien,Taiwan,Epeus glorius,Epeus glorius,榮艾普蛛,544576,Salticidae,Epeus,Epeus glorius
275328000,aaaded31-6fe7-48ed-9a92-c58028dc47fb,2025/04/27 09:17,2025-04-27,2025-04-27 01:17:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/275328000,https://inaturalist-open-data.s3.amazonaws.com/photos/494763616/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1581234761,121.6230205169,78,,,,78,,,false,,,,Hualien,Taiwan,伊氏蛛屬,Ebrechtella,伊氏蛛屬,360082,Thomisidae,Ebrechtella,
275328013,1dc4a356-21f5-4dd4-8521-32da21d0dfa0,2025/04/27 09:18,2025-04-27,2025-04-27 01:18:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/275328013,https://inaturalist-open-data.s3.amazonaws.com/photos/494763983/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581234761,121.6230205169,78,,,,78,,,false,,,,Hualien,Taiwan,Mallinella,Mallinella,馬利蛛屬,420963,Zodariidae,Mallinella,
275328031,d72e4191-467f-4d3c-b30c-a20b4db9c6ba,2025/04/27 09:23,2025-04-27,2025-04-27 01:23:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/275328031,https://inaturalist-open-data.s3.amazonaws.com/photos/494764467/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581234761,121.6230205169,78,,,,78,,,false,,,,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
275328046,7f777a19-a804-4ef9-9529-94bb17815ec6,2025/04/27 09:25,2025-04-27,2025-04-27 01:25:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/275328046,https://inaturalist-open-data.s3.amazonaws.com/photos/494764566/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581234761,121.6230205169,78,,,,78,,,false,,,,Hualien,Taiwan,Telamonia vlijmi,Telamonia vlijmi,弗氏紐蛛,360576,Salticidae,Telamonia,Telamonia vlijmi
275328048,25b1c5dc-db80-4991-9ea0-3f7708e77917,2025/04/27 09:25,2025-04-27,2025-04-27 01:25:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/275328048,https://inaturalist-open-data.s3.amazonaws.com/photos/494764651/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1581234761,121.6230205169,78,,,,78,,,false,,,,Hualien,Taiwan,細齒方胸蛛,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
275328083,ff57d3d5-1269-4dd1-bc9c-1423ac8c64ba,2025/04/27 09:48,2025-04-27,2025-04-27 01:48:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/275328083,https://inaturalist-open-data.s3.amazonaws.com/photos/494765290/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1581234761,121.6230205169,78,,,,78,,,false,,,,Hualien,Taiwan,短棘蛛,Thelacantha brevispina,短棘蛛,360593,Araneidae,Thelacantha,Thelacantha brevispina
275356439,843bed39-d42b-44ab-8d3e-90df4cfb3b04,2025/04/28 08:06,2025-04-28,2025-04-28 00:06:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/275356439,https://inaturalist-open-data.s3.amazonaws.com/photos/494781341/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,66,,,,66,,open,false,,,,Hualien,Taiwan,Hasarius adansoni,Hasarius adansoni,安德遜蠅虎,347886,Salticidae,Hasarius,Hasarius adansoni
275356450,20d8100b-283d-4d32-be9d-edd22151b23d,2025/04/28 08:07,2025-04-28,2025-04-28 00:07:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/275356450,https://inaturalist-open-data.s3.amazonaws.com/photos/494781460/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,66,,,,66,,,false,,,,Hualien,Taiwan,Plexippina,Plexippina,,1109199,Salticidae,,
275356501,42a543fe-43d7-4ca1-8371-9faf52e45df3,2025/04/28 08:13,2025-04-28,2025-04-28 00:13:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/275356501,https://inaturalist-open-data.s3.amazonaws.com/photos/494782035/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,66,,,,66,,,false,,,,Hualien,Taiwan,梭德氏棘蛛,Gasteracantha sauteri,梭德氏棘蛛,503706,Araneidae,Gasteracantha,Gasteracantha sauteri
275356541,04fffbb0-f01d-48c1-b953-14c0ec88f936,2025/04/28 08:24,2025-04-28,2025-04-28 00:24:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/275356541,https://inaturalist-open-data.s3.amazonaws.com/photos/494782695/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,66,,,,66,,,false,,,,Hualien,Taiwan,細齒方胸蛛,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
275356565,dd3c3b42-f83f-4a3a-bb71-e38eb88ff922,2025/04/28 08:26,2025-04-28,2025-04-28 00:26:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/275356565,https://inaturalist-open-data.s3.amazonaws.com/photos/494782935/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,66,,,,66,,,false,,,,Hualien,Taiwan,毛垛兜跳蛛,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
275356587,5b22ee16-f516-4fb5-9681-a3992fc08892,2025/04/28 08:38,2025-04-28,2025-04-28 00:38:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/275356587,https://inaturalist-open-data.s3.amazonaws.com/photos/494783147/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,66,,,,66,,,false,,,,Hualien,Taiwan,Padillothorax semiostrinus,Padillothorax semiostrinus,,824330,Salticidae,Padillothorax,Padillothorax semiostrinus
275356596,bb2a3305-2668-4928-804d-5a29ac551774,2025/04/28 08:39,2025-04-28,2025-04-28 00:39:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/275356596,https://inaturalist-open-data.s3.amazonaws.com/photos/494783391/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,66,,,,66,,,false,,,,Hualien,Taiwan,毛垛兜跳蛛,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
275356599,20aea65a-ec8f-477c-8f5c-88ead4d63706,2025/04/28 08:39,2025-04-28,2025-04-28 00:39:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/275356599,https://inaturalist-open-data.s3.amazonaws.com/photos/494783394/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,66,,,,66,,,false,,,,Hualien,Taiwan,細齒方胸蛛,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
275356601,1f027b3f-ddfe-4e3f-b346-d858cbcbd52f,2025/04/28 08:40,2025-04-28,2025-04-28 00:40:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/275356601,https://inaturalist-open-data.s3.amazonaws.com/photos/494783663/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,66,,,,66,,,false,,,,Hualien,Taiwan,毛垛兜跳蛛,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
276411814,b5f1f052-20a7-4d3c-b6c2-2a4f35db80d6,2025/04/28 15:19,2025-04-28,2025-04-28 07:19:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/276411814,https://inaturalist-open-data.s3.amazonaws.com/photos/496377073/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1580365025,121.6233233812,71,,,,71,,,false,,,,Hualien,Taiwan,Thiania suboppressa,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
276411823,1fb6c17c-ad59-4e51-bfba-862e0aa2dc06,2025/04/28 15:24,2025-04-28,2025-04-28 07:24:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/276411823,https://inaturalist-open-data.s3.amazonaws.com/photos/496377380/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1580365025,121.6233233812,71,,,,71,,,false,,,,Hualien,Taiwan,肩斑銀腹蛛,Leucauge blanda,肩斑銀腹蛛,360597,Tetragnathidae,Leucauge,Leucauge blanda
276411859,a448906c-d599-417b-ab08-9bbc68192db8,2025/04/28 15:28,2025-04-28,2025-04-28 07:28:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/276411859,https://inaturalist-open-data.s3.amazonaws.com/photos/496377733/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1580365025,121.6233233812,71,,,,71,,,false,,,,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
276430084,dc6da924-229b-407b-9f49-6ee7a36b4c5c,2025-04-28 13:27:04,2025-04-28,2025-04-28 05:27:04 +0000,Taipei,6028289,tuyin,"",research,CC-BY-NC,https://www.inaturalist.org/observations/276430084,https://inaturalist-open-data.s3.amazonaws.com/photos/496421815/medium.jpeg,,"",,1,0,false,2,972台灣花蓮縣秀林鄉291,24.158252,121.6224189722,,,,,,,open,false,gps,gps,,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
276433822,f5a9dbbc-1ff0-4875-ae86-ce3f7cfdb369,2025-04-15 13:35:00,2025-04-15,2025-04-15 05:35:00 +0000,Taipei,6028289,tuyin,"",research,CC-BY-NC,https://www.inaturalist.org/observations/276433822,https://inaturalist-open-data.s3.amazonaws.com/photos/496426413/medium.jpeg,,"",,1,0,false,2,972台灣花蓮縣秀林鄉291,24.158248,121.622477,,,,,,,open,false,gps,gps,,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
276436597,df6ea3b5-2b7b-4ec8-b741-967bb0d9eb7a,2025/04/29 09:08,2025-04-29,2025-04-29 01:08:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/276436597,https://inaturalist-open-data.s3.amazonaws.com/photos/496416193/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1579288212,121.6230122445,66,,,,66,,,false,,,,Hualien,Taiwan,Nesticodes rufipes,Nesticodes rufipes,紅腳姬蛛,297992,Theridiidae,Nesticodes,Nesticodes rufipes
276436628,b7c18118-be23-4902-89a7-8ac5804bc107,2025/04/29 09:12,2025-04-29,2025-04-29 01:12:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/276436628,https://inaturalist-open-data.s3.amazonaws.com/photos/496416559/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1579288212,121.6230122445,66,,,,66,,,false,,,,Hualien,Taiwan,古氏棘蛛,Gasteracantha kuhli,古氏棘蛛,847983,Araneidae,Gasteracantha,Gasteracantha kuhli
276436664,e67269bf-ab84-4f1e-af06-99751c9f9386,2025/04/29 09:28,2025-04-29,2025-04-29 01:28:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/276436664,https://inaturalist-open-data.s3.amazonaws.com/photos/496416943/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1579288212,121.6230122445,66,,,,66,,,false,,,,Hualien,Taiwan,肩斑銀腹蛛,Leucauge blanda,肩斑銀腹蛛,360597,Tetragnathidae,Leucauge,Leucauge blanda
276436678,6f25483b-1d92-46c0-8dc6-9155b9d65d62,2025/04/29 09:33,2025-04-29,2025-04-29 01:33:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/276436678,https://inaturalist-open-data.s3.amazonaws.com/photos/496417189/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1579288212,121.6230122445,66,,,,66,,,false,,,,Hualien,Taiwan,Telamonia vlijmi,Telamonia vlijmi,弗氏紐蛛,360576,Salticidae,Telamonia,Telamonia vlijmi
276436685,044eae5f-9c1a-4596-a5d6-c9e0d898a04b,2025/04/29 09:36,2025-04-29,2025-04-29 01:36:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/276436685,https://inaturalist-open-data.s3.amazonaws.com/photos/496417257/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1579288212,121.6230122445,66,,,,66,,,false,,,,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
276436710,b0496da9-dcfe-40cd-a11b-96f0596b9750,2025/04/29 09:45,2025-04-29,2025-04-29 01:45:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/276436710,https://inaturalist-open-data.s3.amazonaws.com/photos/496417755/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1579288212,121.6230122445,66,,,,66,,,false,,,,Hualien,Taiwan,Irura,Irura,翹蛛屬,420406,Salticidae,Irura,
276436736,238eaa32-2ac0-4980-8635-66a06ae5e0da,2025/04/29 09:56,2025-04-29,2025-04-29 01:56:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/276436736,https://inaturalist-open-data.s3.amazonaws.com/photos/496418146/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1579288212,121.6230122445,66,,,,66,,,false,,,,Hualien,Taiwan,Diaea subdola,Diaea subdola,日本花蛛,360527,Thomisidae,Diaea,Diaea subdola
276436757,39519087-4784-4517-86c6-1ff70adb6100,2025/04/29 10:00,2025-04-29,2025-04-29 02:00:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/276436757,https://inaturalist-open-data.s3.amazonaws.com/photos/496418322/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1579288212,121.6230122445,66,,,,66,,,false,,,,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
276883078,df41d2b5-9f17-4ddc-9897-a10ad1e8db39,2025/04/30 09:47,2025-04-30,2025-04-30 01:47:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/276883078,https://inaturalist-open-data.s3.amazonaws.com/photos/497189204/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1580658702,121.6229693294,83,,,,83,,,false,,,,Hualien,Taiwan,Carrhotus sannio,Carrhotus sannio,角貓跳蛛,334660,Salticidae,Carrhotus,Carrhotus sannio
276883095,0b9efd03-1e2a-4b90-a562-526a922f47b6,2025/04/30 09:55,2025-04-30,2025-04-30 01:55:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/276883095,https://inaturalist-open-data.s3.amazonaws.com/photos/497189433/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1580658702,121.6229693294,83,,,,83,,,false,,,,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
276883137,d28cf479-c28e-4a34-b467-af59877fd7a4,2025/04/30 10:06,2025-04-30,2025-04-30 02:06:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/276883137,https://inaturalist-open-data.s3.amazonaws.com/photos/497189824/medium.jpeg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1580658702,121.6229693294,83,,,,83,,,false,,,,Hualien,Taiwan,肩斑銀腹蛛,Leucauge blanda,肩斑銀腹蛛,360597,Tetragnathidae,Leucauge,Leucauge blanda
276883141,7041a21b-baf1-4847-8338-37ffb0beb93d,2025/04/30 10:06,2025-04-30,2025-04-30 02:06:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/276883141,https://inaturalist-open-data.s3.amazonaws.com/photos/497189883/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1580658702,121.6229693294,83,,,,83,,,false,,,,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
277295197,73919914-cae1-4ffb-8997-00190b7b1f17,2025/05/01 14:59,2025-05-01,2025-05-01 06:59:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/277295197,https://inaturalist-open-data.s3.amazonaws.com/photos/497913879/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1582812324,121.6229586003,90,,,,90,,,false,,,,Hualien,Taiwan,Cyclosa insulana,Cyclosa insulana,島艾蛛,560706,Araneidae,Cyclosa,Cyclosa insulana
277295207,654a170a-b1f1-46f2-8120-99e30297ff39,2025/05/01 15:05,2025-05-01,2025-05-01 07:05:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/277295207,https://inaturalist-open-data.s3.amazonaws.com/photos/497914022/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1582812324,121.6229586003,90,,,,90,,,false,,,,Hualien,Taiwan,Carrhotus sannio,Carrhotus sannio,角貓跳蛛,334660,Salticidae,Carrhotus,Carrhotus sannio
277295208,e0ec164d-b200-4188-a5ca-1cd490c531f1,2025/05/01 15:05,2025-05-01,2025-05-01 07:05:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/277295208,https://inaturalist-open-data.s3.amazonaws.com/photos/497914051/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1582812324,121.6229586003,90,,,,90,,,false,,,,Hualien,Taiwan,Irura,Irura,翹蛛屬,420406,Salticidae,Irura,
277295209,c821106c-b477-4a49-8c17-43919386cfa8,2025/05/01 15:06,2025-05-01,2025-05-01 07:06:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/277295209,https://inaturalist-open-data.s3.amazonaws.com/photos/497914056/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1582812324,121.6229586003,90,,,,90,,,false,,,,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
277295210,04e2b894-67b3-4ba5-82d4-a72bade2b613,2025/05/01 15:06,2025-05-01,2025-05-01 07:06:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/277295210,https://inaturalist-open-data.s3.amazonaws.com/photos/497914060/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1582812324,121.6229586003,90,,,,90,,,false,,,,Hualien,Taiwan,Thiania suboppressa,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
277295216,f9de0dc0-f9e3-44ad-9201-c667e3b7ea2b,2025/05/01 15:12,2025-05-01,2025-05-01 07:12:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/277295216,https://inaturalist-open-data.s3.amazonaws.com/photos/497914223/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1582812324,121.6229586003,90,,,,90,,,false,,,,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
277295220,ba02e0c2-5ae2-42d4-b616-c4430accc799,2025/05/01 15:15,2025-05-01,2025-05-01 07:15:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/277295220,https://inaturalist-open-data.s3.amazonaws.com/photos/497914260/medium.jpeg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1582812324,121.6229586003,90,,,,90,,,false,,,,Hualien,Taiwan,Hitobia,Hitobia,希托蛛屬,360713,Gnaphosidae,Hitobia,
